"Taxonomy","Habitat","PercRunsInd","IndVal_mean","IndVal_se","IndVal_min","IndVal_max","PVal_mean","PVal_se","PVal_min","PVal_max"
"Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas","human oral",100,0.675974633867018,0.00453051682917639,0.565975871403381,0.766149900589127,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes","mammalian gut",100,0.735125812649691,0.00264819527923529,0.672047700095809,0.79174010165038,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes_A","mammalian gut",100,0.526613467563918,0.00400176873775283,0.425765417191428,0.602670451124051,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; SM23-62; SM23-62","marine sediment",100,0.665762561617359,0.00256383478418436,0.617525384093642,0.721288529547741,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Tannerellaceae; Macellibacteroides","wastewater",100,0.707198348715543,0.0033068046443781,0.592646219787259,0.760024371058808,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Tannerellaceae; Parabacteroides","mammalian gut",100,0.762468316375362,0.00285921924166985,0.691465437952502,0.823654018196723,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Tannerellaceae; Tannerella","human oral",100,0.636843277170968,0.00235228358268131,0.590435065983988,0.698953314547993,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; UBA10428; UBA5072","freshwater sediment",100,0.660239174037349,0.00231170310719406,0.603144537680093,0.714225562999666,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; UBA932; Bact-08","wastewater",100,0.521097459455969,0.00514010143143656,0.391910583749468,0.617046443610263,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; VadinHA17; LD21","freshwater sediment",100,0.755014350173968,0.00236754064905232,0.685480276969839,0.81213390156628,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Ferruginibacter","glacier",100,0.739510154317401,0.000942717344208097,0.711865344460345,0.759383265592529,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Flavisolibacter","soil",100,0.609480807169064,0.00312176500505264,0.537163559900936,0.700247505064748,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Flavitalea","soil",100,0.502190870689465,0.00337839584807555,0.415205696483983,0.573734113796045,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Pollutibacter","freshwater water",100,0.749034041909033,0.00220929367571302,0.702483994816168,0.799920423595692,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Sediminibacterium","freshwater water",100,0.849305332603857,0.0024160156837262,0.783423958442285,0.905297955172204,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Saprospiraceae; BJGN01","freshwater water",100,0.659435424522885,0.00302341720765851,0.544047976367866,0.721621709235336,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Saprospiraceae; JAAFJT01","glacier",100,0.596239990701383,0.0014819298011518,0.532143870380693,0.620253651974092,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Cyclobacteriaceae; Algoriphagus","freshwater water",100,0.627672534638819,0.00355266026272457,0.541819209663483,0.69568647817333,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Cyclobacteriaceae; JAAUQL01","marine sediment",100,0.577309211292397,0.00310144117105093,0.499663945972431,0.640311835074481,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Cyclobacteriaceae; JAGTVG01","marine sediment",100,0.508681879358805,0.00381243196987729,0.416274597714077,0.603660637282681,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Cytophagales; MED-G16; MED-G16","marine water",100,0.676316587152453,0.00243367308850014,0.600056494515449,0.725480466259396,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Spirosomataceae; Aquirufa","freshwater water",100,0.746455402758195,0.00191310124990322,0.707162762609338,0.794201423481519,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Spirosomataceae; Arcicella","glacier",100,0.640153583518573,0.00147727554343662,0.591564047339157,0.664961158158112,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Spirosomataceae; Spirosoma","phyllosphere",100,0.572816970804504,0.0013856918505,0.538128186578958,0.606940060981117,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; BACL11; GCA-002715885","marine water",100,0.667734736383999,0.00252994815592141,0.589654652240163,0.722172887026699,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; BACL11; UWMA-0277","marine water",100,0.546524694014107,0.00338289431379164,0.468747003706745,0.632502623023059,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Arcticimaribacter","marine water",100,0.60048667991282,0.00294192566135549,0.511286607253708,0.660045534288753,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Capnocytophaga","human oral",100,0.790305475288394,0.00189281389087894,0.736023956108234,0.838568714399614,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Eudoraea","marine sediment",100,0.512007261115451,0.00256209240739613,0.454552950052152,0.570389916424431,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Eutrophosalina","marine water",100,0.716789940280978,0.00249924385735499,0.648960490481757,0.767885252042316,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Lutimonas","marine sediment",100,0.560268017791337,0.00306189243964023,0.485419515463597,0.638116609400513,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; MAG-121220-bin8","marine water",100,0.788149908265285,0.00205349148711128,0.734745015809783,0.835742747452881,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; MED-G13","marine water",100,0.715305063912317,0.00250871399409108,0.653087469563003,0.771400619919199,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; MS024-2A","marine water",100,0.858295792928601,0.00156254967675104,0.822178907249814,0.895911314060739,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Marisimplicoccus","marine water",100,0.879425464835378,0.00147466357889762,0.848383219899704,0.91573875484913,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Polaribacter","marine water",100,0.582419711195974,0.00348964617239831,0.480137997644945,0.666579560336036,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; S010-17","hydrothermal vent",100,0.653176355903487,0.0032042673555331,0.608753868993211,0.707106781186548,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; SGZJ01","marine water",100,0.541673545186824,0.00319159436997421,0.476379786930919,0.610185170799378,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; TMED96","marine water",100,0.534255771606501,0.00264533507439044,0.462632032576564,0.608555925232945,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; UBA3478","marine water",100,0.634722865428797,0.0034912688082286,0.522071496087205,0.712089816021724,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; UBA3537","marine water",100,0.654009390332849,0.00227953428718289,0.591624543714975,0.710543699682554,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; UBA724","marine water",100,0.614708169601338,0.00261812540669676,0.551395988330277,0.669480495882386,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; UBA7446","marine water",100,0.553001785273512,0.00297837865734294,0.475251752567093,0.626800196279306,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; UBA8316","marine water",100,0.745387858920287,0.00230114201141023,0.678108218327324,0.796805223338119,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Schleiferiaceae; UBA10364","marine water",100,0.712330752302614,0.0024672932953239,0.650358714786232,0.758699520832642,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; UBA7312; UBA8444","marine water",100,0.52681020401399,0.0025832636601858,0.445304864657038,0.587807374679517,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; UBA7430; MED-G21","marine water",100,0.516780837681778,0.00304776341089642,0.409512557511193,0.579655069847578,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Weeksellaceae; Chryseobacterium","phyllosphere",100,0.523561543681785,0.00376472218493862,0.43117973379768,0.589738321874119,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Weeksellaceae; Cloacibacterium","wastewater",100,0.792231311656286,0.00190774402182258,0.73364240101101,0.84033945566101,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Weeksellaceae; JABCPE02","human oral",100,0.60542613844638,0.0028300951539375,0.533324185797879,0.666725811912721,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Weeksellaceae; Kaistella","wastewater",100,0.529783286702249,0.00476038705235666,0.393391164020642,0.615205762828288,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales_D; Crocinitomicaceae; CANHVK01","freshwater water",100,0.534437457696133,0.00299182338196989,0.460343121457988,0.602199166070859,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales_D; Crocinitomicaceae; M0103","freshwater water",100,0.709108788707349,0.00298551135217061,0.640856726527105,0.781644789344749,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales_D; Crocinitomicaceae; UBA952","freshwater water",100,0.77926436585099,0.00249788173319639,0.724012142387883,0.835259795182557,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales_D; Parvicellaceae; MED-G20","marine water",100,0.649883244131872,0.00264387799670085,0.592073492404586,0.713692326722453,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales_D; Sanyastnellaceae; CAIZGX01","freshwater water",100,0.608176699702517,0.00288790264904395,0.543986097749297,0.69486057855421,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales_D; Sanyastnellaceae; JAIBBG01","freshwater water",100,0.528260290549997,0.00321122050080616,0.437791377624755,0.590631078104205,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales_D; Sanyastnellaceae; UA16","marine water",100,0.66638682781497,0.00270801018463376,0.605304237833325,0.73469986195883,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales_D; Sanyastnellaceae; UBA11663","marine water",100,0.647210595434223,0.00297422463697976,0.565194025914466,0.722400582762152,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales_D; Sanyastnellaceae; UBA8752","marine water",100,0.542259111639362,0.00325694709268523,0.462942744980534,0.606394050757128,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales_D; Sanyastnellaceae; UBA974","marine water",100,0.535777289034176,0.00297394314158065,0.443766662407826,0.618594528774087,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; NS11-12g; UBA955; UBA955","freshwater water",100,0.765538691069331,0.00231926534686447,0.696258658404321,0.81377881773768,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; JANLVJ01","glacier",100,0.567041882681875,0.000988579555471943,0.54348444678894,0.586515131944607,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Pseudopedobacter","glacier",100,0.556564389431787,0.00167704579822851,0.503101931803944,0.585788740113008,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; UBA7662; UBA7662; SYHX01","freshwater water",100,0.530668507050087,0.00256897336425682,0.45788660624794,0.592925878383511,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Ignavibacteria; Ignavibacteriales; Ignavibacteriaceae; BMS3ABIN03","marine sediment",100,0.628960920694077,0.00290509464471472,0.563405524894923,0.678539780971385,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Ignavibacteria; Kapaibacteriales; UBA961; UBA961","freshwater water",100,0.600685226353659,0.00286214642214312,0.516730989197777,0.675529564152374,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bdellovibrionota; UBA1018; UBA1018; UBA1018; JACMQW01","glacier",100,0.525287902463314,0.00105617150118471,0.497147661265191,0.549739809362838,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bdellovibrionota_C; UBA2361; UBA2361; OMII01; OMII01","freshwater water",100,0.612304008219485,0.00275362129116026,0.52614036886781,0.670227490162388,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Calditrichota; Calditrichia; JAJRVZ01; JAJRVZ01; JAGLYF01","marine sediment",100,0.561260294062252,0.00283023000655766,0.504301307820248,0.629492284621875,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Campylobacterota; Campylobacteria; Campylobacterales; Arcobacteraceae; Aliarcobacter","wastewater",100,0.858969589693863,0.00169049900560056,0.814698643415623,0.897281945082319,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Campylobacterota; Campylobacteria; Campylobacterales; Arcobacteraceae; CAIJNA01","hydrothermal vent",100,0.508956707869659,0.00340294254317891,0.383714730261497,0.567305492454619,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Campylobacterota; Campylobacteria; Campylobacterales; Campylobacteraceae; Campylobacter_A","human oral",100,0.747526272649626,0.00252438686065049,0.689567341528816,0.803000303271138,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Campylobacterota; Campylobacteria; Campylobacterales; Hydrogenimonadaceae; Hydrogenimonas","hydrothermal vent",100,0.638709636116903,0.00100416031603229,0.619261572873459,0.669297056039243,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
